order_id,order_date,customer_id,product,region,quantity,unit_price,category,revenue
3823,2025-01-05 00:00:00,1022,Keyboard,North,4,473.08,Accessories,1892.32
3869,2025-05-24 00:00:00,1177,Charger,South,2,273.95,Accessories,547.9
3584,2024-04-21 00:00:00,1215,Tablet,West,4,627.01,Electronics,2508.04
3836,2024-10-19 00:00:00,1257,Headphones,West,5,698.92,Accessories,3494.6
5760,2024-09-15 00:00:00,1268,Keyboard,East,3,695.53,Accessories,2086.59
2227,04/06/2024,1288,Speaker,South,1,647.59,Accessories,647.59
2290,2025-04-09 00:00:00,1061,Mouse,West,2,294.78,Accessories,589.56
2962,2024-05-26 00:00:00,1084,Mouse,West,3,694.5,Accessories,2083.5
5977,2024-06-26 00:00:00,1186,Monitor,East,2,675.04,Electronics,1350.08
770,2024-01-23 00:00:00,1056,Printer,North,3,200.64,Office,601.92
4,2024-04-16 00:00:00,1209,Headphones,East,5,557.67,Accessories,2788.35
7700,2025-01-13 00:00:00,1162,Laptop,East,2,44.23,Electronics,88.46
1489,2024-09-07 00:00:00,1125,Headphones,West,3,342.16,Accessories,1026.48
1420,2024-08-24 00:00:00,1113,Webcam,South,2,761.91,Electronics,1523.82
6619,2025-01-26 00:00:00,1003,Charger,West,2,609.7,Accessories,1219.4
3980,2025-04-06 00:00:00,1229,Keyboard,North,2,115.7,Accessories,231.4
2285,2025-01-09 00:00:00,1244,Printer,South,2,281.26,Office,562.52
1005,2025-02-09 00:00:00,1184,Laptop,South,3,562.73,Electronics,1688.19
6114,2024-03-11 00:00:00,1033,Printer,West,1,794.08,Office,794.08
4699,2024-01-25 00:00:00,1101,Keyboard,South,4,340.54,Accessories,1362.16
966,2024-08-22 00:00:00,1276,Monitor,West,5,580.81,Electronics,2904.0499999999997
2129,2024-07-16 00:00:00,1151,Mouse,North,3,727.03,Accessories,2181.09
1114,2025-01-23 00:00:00,1059,Mouse,South,3,198.61,Accessories,595.83
7750,2024-09-16 00:00:00,1178,Keyboard,North,4,27.5,Accessories,110.0
5888,2024-06-22 00:00:00,1211,Printer,North,2,375.57,Office,751.14
5560,2025-06-13 00:00:00,1023,Webcam,North,5,394.11,Electronics,1970.5500000000002
5022,2024-07-24 00:00:00,1109,Speaker,North,4,198.7,Accessories,794.8
2186,2024-10-09 00:00:00,1179,Charger,East,5,711.79,Accessories,3558.95
4969,2024-10-24 00:00:00,1233,Monitor,East,3,106.44,Electronics,319.32
639,2024-12-02 00:00:00,1085,Mouse,West,3,571.29,Accessories,1713.87
4486,2024-06-20 00:00:00,1284,Monitor,North,4,45.92,Electronics,183.68
922,2024-03-18 00:00:00,1184,Webcam,North,2,366.47,Electronics,732.94
1553,2024-03-16 00:00:00,1010,Tablet,North,4,459.24,Electronics,1836.96
2767,2025-02-12 00:00:00,1281,Monitor,East,1,341.77,Electronics,341.77
27,2024-09-09 00:00:00,1114,Monitor,West,1,764.74,Electronics,764.74
1968,2024-10-07 00:00:00,1088,Keyboard,South,2,344.71,Accessories,689.42
2741,2025-06-23 00:00:00,1056,Monitor,North,1,757.43,Electronics,757.43
5212,2024-06-28 00:00:00,1189,Webcam,South,1,158.15,Electronics,158.15
6251,2024-09-04 00:00:00,1013,Mouse,East,1,28.4,Accessories,28.4
7946,2024-12-10 00:00:00,1231,Headphones,West,2,484.3,Accessories,968.6
4465,2024-09-09 00:00:00,1219,Speaker,South,4,292.97,Accessories,1171.88
4595,2024-09-25 00:00:00,1038,Headphones,East,5,22.12,Accessories,110.60000000000001
6048,2024-06-19 00:00:00,1185,Charger,West,1,647.36,Accessories,647.36
3731,2024-08-07 00:00:00,1134,Tablet,South,3,797.19,Electronics,2391.57
5558,2024-06-04 00:00:00,1108,Printer,West,4,434.04,Office,1736.16
4193,2024-03-28 00:00:00,1165,Charger,North,5,522.58,Accessories,2612.9
4424,2024-11-01 00:00:00,1063,Monitor,East,1,233.14,Electronics,233.14
5362,2024-04-17 00:00:00,1064,Webcam,South,2,257.87,Electronics,515.74
394,2025-06-08 00:00:00,1227,Monitor,East,2,589.52,Electronics,1179.04
1635,2024-06-15 00:00:00,1053,Keyboard,South,2,505.76,Accessories,1011.52
271,2024-10-14 00:00:00,1091,Keyboard,East,4,343.33,Accessories,1373.32
5919,2025-05-19 00:00:00,1203,Speaker,West,1,709.59,Accessories,709.59
552,2024-05-24 00:00:00,1033,Mouse,South,3,760.55,Accessories,2281.6499999999996
6220,2024-01-29 00:00:00,1093,Charger,South,4,244.16,Accessories,976.64
1626,2024-01-10 00:00:00,1171,Webcam,North,3,251.89,Electronics,755.67
4472,2024-01-19 00:00:00,1155,Keyboard,South,1,,Accessories,793.15
6077,2025-04-06 00:00:00,1273,Mouse,East,5,643.88,Accessories,3219.4
7738,2025-06-16 00:00:00,1242,Monitor,North,4,81.65,Electronics,326.6
3507,2024-12-31 00:00:00,1205,Keyboard,South,3,655.17,Accessories,1965.5099999999998
423,2024-02-11 00:00:00,1113,Mouse,South,5,91.86,Accessories,459.3
6026,2025-05-28 00:00:00,1103,Speaker,North,1,65.95,Accessories,65.95
5334,2024-06-25 00:00:00,1000,Laptop,North,4,299.79,Electronics,1199.16
5079,2024-10-10 00:00:00,1155,Tablet,East,2,596.76,Electronics,1193.52
4887,2024-12-12 00:00:00,1153,Speaker,West,5,333.76,Accessories,1668.8
1425,2025-04-22 00:00:00,1233,Keyboard,North,1,311.26,Accessories,311.26
7190,2024-11-25 00:00:00,1152,Tablet,West,3,467.71,Electronics,1403.1299999999999
6409,2025-06-10 00:00:00,1071,Speaker,South,3,219.12,Accessories,657.36
704,2024-02-09 00:00:00,1133,Mouse,North,1,457.26,Accessories,457.26
5979,2024-11-10 00:00:00,1284,Keyboard,East,1,678.23,Accessories,678.23
4199,2024-11-01 00:00:00,1294,Mouse,East,5,112.4,Accessories,562.0
5766,2024-06-10 00:00:00,1153,Webcam,South,5,495.1,Electronics,2475.5
4898,2025-04-29 00:00:00,1175,Speaker,East,2,448.88,Accessories,897.76
3626,2024-10-02 00:00:00,1080,Headphones,South,5,40.73,Accessories,203.64999999999998
5161,2025-04-08 00:00:00,1181,Monitor,North,2,405.83,Electronics,811.66
2167,2024-11-02 00:00:00,1208,Printer,West,1,65.73,Office,65.73
6242,2024-07-16 00:00:00,1270,Speaker,West,3,218.78,Accessories,656.34
2950,2024-07-17 00:00:00,1046,Speaker,East,2,,Accessories,562.58
1667,18/12/2024,1117,Speaker,North,3,562.84,Accessories,1688.52
4729,2024-05-22 00:00:00,1292,Mouse,East,3,445.5,Accessories,1336.5
1336,2025-02-04 00:00:00,1049,Headphones,North,1,107.72,Accessories,107.72
2739,2024-11-21 00:00:00,1067,Laptop,South,2,489.55,Electronics,979.1
195,2024-02-06 00:00:00,1205,Webcam,West,2,685.62,Electronics,1371.24
7422,2024-12-16 00:00:00,1199,Speaker,South,4,629.56,Accessories,2518.24
6371,2024-04-12 00:00:00,1083,Tablet,West,3,369.57,Electronics,1108.71
6576,2024-08-22 00:00:00,1098,Monitor,East,1,42.7,Electronics,42.7
660,2025-05-20 00:00:00,1053,Headphones,West,5,243.31,Accessories,1216.55
4185,2024-07-12 00:00:00,1210,Webcam,South,5,207.87,Electronics,1039.35
6489,2025-01-13 00:00:00,1130,Printer,South,1,41.87,Office,41.87
3043,2025-05-23 00:00:00,1012,Laptop,West,2,450.39,Electronics,900.78
362,2025-01-14 00:00:00,1162,Keyboard,West,1,371.12,Accessories,371.12
6743,2024-02-15 00:00:00,1248,Headphones,South,1,276.65,Accessories,276.65
2428,2024-12-22 00:00:00,1071,Webcam,West,1,497.24,Electronics,497.24
5920,2024-03-13 00:00:00,1024,Headphones,East,3,509.9,Accessories,1529.6999999999998
4582,2024-06-03 00:00:00,1259,Keyboard,South,3,451.63,Accessories,1354.8899999999999
7174,2024-02-16 00:00:00,1031,Laptop,West,2,396.49,Electronics,792.98
1127,01/03/2024,1290,Speaker,North,2,562.37,Accessories,1124.74
2275,2024-09-26 00:00:00,1279,Webcam,South,4,348.84,Electronics,1395.36
1021,2024-10-22 00:00:00,1142,Monitor,North,5,659.67,Electronics,3298.35
2267,2025-02-10 00:00:00,1285,Mouse,South,3,,Accessories,484.95000000000005
2514,2025-01-13 00:00:00,1026,Mouse,North,5,657.64,Accessories,3288.2
6592,2024-10-28 00:00:00,1211,Mouse,East,2,754.2,Accessories,1508.4
772,2024-05-24 00:00:00,1106,Keyboard,West,3,26.34,Accessories,79.02
14,2024-04-09 00:00:00,1162,Mouse,South,3,761.51,Accessories,2284.5299999999997
4201,2024-12-13 00:00:00,1000,Laptop,West,3,764.16,Electronics,2292.48
6719,2024-04-12 00:00:00,1075,Webcam,West,5,361.63,Electronics,1808.15
6246,2024-01-17 00:00:00,1179,Monitor,East,5,550.73,Electronics,2753.65
6967,2025-04-11 00:00:00,1128,Headphones,West,5,462.49,Accessories,2312.45
6522,2024-07-15 00:00:00,1009,Webcam,South,4,436.7,Electronics,1746.8
3792,2025-02-20 00:00:00,1297,Headphones,West,1,360.78,Accessories,360.78
5107,2024-08-16 00:00:00,1202,Printer,East,3,436.83,Office,1310.49
134,2025-03-31 00:00:00,1227,Speaker,North,2,292.36,Accessories,584.72
5242,2025-04-16 00:00:00,1071,Monitor,South,4,712.35,Electronics,2849.4
2085,2024-06-11 00:00:00,1153,Printer,West,2,204.25,Office,408.5
828,2024-04-15 00:00:00,1171,Webcam,East,2,167.15,Electronics,334.3
3169,2024-11-04 00:00:00,1270,Headphones,North,2,466.45,Accessories,932.9
3555,2024-02-17 00:00:00,1177,Printer,South,5,585.37,Office,2926.85
5123,12/06/2025,1029,Keyboard,North,4,527.87,Accessories,2111.48
6697,2024-05-15 00:00:00,1001,Keyboard,East,1,419.08,Accessories,419.08
778,2025-01-25 00:00:00,1046,Printer,South,3,767.78,Office,2303.34
662,10/07/2024,1292,Monitor,East,3,528.67,Electronics,1586.0099999999998
4516,2025-02-19 00:00:00,1165,Monitor,East,1,503.9,Electronics,503.9
4089,2024-04-08 00:00:00,1270,Mouse,East,1,682.87,Accessories,682.87
4654,2024-10-29 00:00:00,1151,Monitor,West,5,441.26,Electronics,2206.3
5003,2024-04-23 00:00:00,1125,Mouse,West,5,147.1,Accessories,735.5
7891,2024-04-19 00:00:00,1213,Monitor,West,3,452.91,Electronics,1358.73
5514,2024-11-20 00:00:00,1027,Keyboard,East,2,170.09,Accessories,340.18
4926,2024-08-03 00:00:00,1284,Printer,North,3,744.82,Office,2234.46
3143,2024-11-13 00:00:00,1192,Charger,West,3,675.88,Accessories,2027.6399999999999
7706,2024-07-23 00:00:00,1033,Monitor,North,5,210.58,Electronics,1052.9
3263,2025-02-23 00:00:00,1145,Mouse,East,5,57.88,Accessories,289.40000000000003
623,2025-05-27 00:00:00,1281,Webcam,North,4,103.74,Electronics,414.96
2326,2025-02-27 00:00:00,1262,Keyboard,West,3,35.28,Accessories,105.84
1681,2024-05-09 00:00:00,1250,Headphones,North,3,176.47,Accessories,529.41
2655,2024-12-02 00:00:00,1047,Speaker,North,1,120.09,Accessories,120.09
228,2025-04-14 00:00:00,1287,Headphones,East,1,619.11,Accessories,619.11
2853,2025-01-24 00:00:00,1097,Printer,West,3,181.44,Office,544.3199999999999
1031,2024-04-17 00:00:00,1233,Laptop,North,4,484.69,Electronics,1938.76
2636,2024-01-13 00:00:00,1185,Tablet,East,2,463.89,Electronics,927.78
3173,2025-04-25 00:00:00,1098,Printer,South,5,35.35,Office,176.75
6411,2025-04-07 00:00:00,1129,Tablet,North,2,294.59,Electronics,589.18
4547,2024-11-29 00:00:00,1215,Keyboard,East,3,360.7,Accessories,1082.1
7480,2024-12-30 00:00:00,1160,Laptop,North,1,438.58,Electronics,438.58
6239,2024-10-09 00:00:00,1019,Printer,East,3,383.77,Office,1151.31
3439,2024-07-19 00:00:00,1269,Keyboard,West,3,589.5,Accessories,1768.5
594,2024-05-12 00:00:00,1292,Printer,West,2,369.12,Office,738.24
7093,2024-04-14 00:00:00,1072,Headphones,East,1,769.73,Accessories,769.73
5488,2024-02-13 00:00:00,1104,Keyboard,North,5,47.05,Accessories,235.25
3683,2024-03-05 00:00:00,1193,Speaker,West,4,542.28,Accessories,2169.12
3805,2024-11-16 00:00:00,1114,Charger,East,5,509.32,Accessories,2546.6
5199,2024-09-24 00:00:00,1038,Printer,North,3,135.24,Office,405.72
7060,2024-08-02 00:00:00,1268,Printer,West,4,599.88,Office,2399.52
2805,19/03/2024,1218,Tablet,East,1,52.82,Electronics,52.82
1923,2024-07-01 00:00:00,1095,Headphones,East,3,795.11,Accessories,2385.33
2806,2024-05-03 00:00:00,1206,Webcam,East,1,474.34,Electronics,474.34
7176,2024-05-23 00:00:00,1272,Charger,East,1,58.46,Accessories,58.46
7050,2024-06-24 00:00:00,1185,Webcam,North,1,245.0,Electronics,245.0
3433,2025-04-26 00:00:00,1192,Laptop,North,3,724.71,Electronics,2174.13
444,2024-06-13 00:00:00,1085,Headphones,West,1,158.04,Accessories,158.04
3283,2024-12-06 00:00:00,1289,Headphones,North,1,648.28,Accessories,648.28
359,2025-05-11 00:00:00,1031,Speaker,West,2,676.66,Accessories,1353.32
7127,2025-04-02 00:00:00,1157,Headphones,South,5,531.17,Accessories,2655.85
1294,2025-06-07 00:00:00,1191,Laptop,East,3,513.03,Electronics,1539.09
999,2024-04-22 00:00:00,1148,Tablet,North,2,743.88,Electronics,1487.76
7367,2024-07-27 00:00:00,1076,Printer,South,5,54.64,Office,273.2
2333,2024-08-19 00:00:00,1116,Speaker,South,2,667.55,Accessories,1335.1
397,2024-09-29 00:00:00,1127,Printer,South,2,506.32,Office,1012.64
5366,2024-03-28 00:00:00,1223,Webcam,South,4,702.25,Electronics,2809.0
3829,2024-04-13 00:00:00,1054,Monitor,North,2,71.89,Electronics,143.78
6091,2024-09-09 00:00:00,1060,Mouse,North,3,43.67,Accessories,131.01
4006,2024-07-08 00:00:00,1245,Headphones,South,4,691.25,Accessories,2765.0
2007,2024-05-11 00:00:00,1103,Webcam,North,2,79.3,Electronics,158.6
3925,2024-11-06 00:00:00,1265,Mouse,South,4,116.35,Accessories,465.4
192,2024-10-30 00:00:00,1228,Keyboard,West,3,525.28,Accessories,1575.84
894,2024-07-12 00:00:00,1127,Headphones,East,4,388.68,Accessories,1554.72
4855,2025-01-02 00:00:00,1284,Mouse,South,1,774.73,Accessories,774.73
4052,2025-03-29 00:00:00,1258,Printer,North,1,198.5,Office,198.5
2452,2024-03-03 00:00:00,1248,Speaker,East,4,332.46,Accessories,1329.84
2359,2025-02-27 00:00:00,1049,Monitor,West,2,448.8,Electronics,897.6
5747,2025-03-17 00:00:00,1178,Webcam,North,3,706.18,Electronics,2118.54
4045,2024-04-15 00:00:00,1072,Charger,East,3,662.55,Accessories,1987.6499999999999
2246,2025-03-29 00:00:00,1061,Monitor,South,3,227.82,Electronics,683.46
7569,2024-02-29 00:00:00,1148,Monitor,East,2,677.36,Electronics,1354.72
7828,2024-02-08 00:00:00,1005,Tablet,South,2,358.87,Electronics,717.74
3138,2024-01-17 00:00:00,1071,Headphones,East,1,315.39,Accessories,315.39
5244,2025-05-17 00:00:00,1159,Printer,North,2,216.72,Office,433.44
257,2024-12-14 00:00:00,1246,Printer,North,5,70.11,Office,350.55
3170,2024-05-13 00:00:00,1107,Webcam,North,2,791.76,Electronics,1583.52
7893,2024-01-31 00:00:00,1031,Mouse,East,3,145.36,Accessories,436.08000000000004
7121,2024-12-21 00:00:00,1162,Printer,South,1,315.97,Office,315.97
6464,2025-04-24 00:00:00,1037,Speaker,East,2,429.76,Accessories,859.52
7297,2024-02-24 00:00:00,1007,Keyboard,South,1,458.83,Accessories,458.83
4278,2024-05-02 00:00:00,1052,Keyboard,South,4,577.32,Accessories,2309.28
6003,2024-04-18 00:00:00,1116,Speaker,West,1,232.6,Accessories,232.6
2295,2024-03-29 00:00:00,1038,Monitor,South,1,109.6,Electronics,109.6
1833,2024-06-21 00:00:00,1258,Mouse,West,4,568.66,Accessories,2274.64
6437,2024-06-19 00:00:00,1014,Headphones,West,2,766.72,Accessories,1533.44
3650,2024-02-08 00:00:00,1130,Charger,West,4,778.96,Accessories,3115.84
7652,2024-03-28 00:00:00,1003,Printer,North,2,243.1,Office,486.2
1038,2024-02-13 00:00:00,1180,Printer,North,5,689.67,Office,3448.35
472,2024-12-26 00:00:00,1184,Mouse,East,3,551.93,Accessories,1655.79
5674,2024-05-12 00:00:00,1084,Keyboard,South,4,117.58,Accessories,470.32
7035,04/05/2024,1282,Monitor,North,2,357.24,Electronics,714.48
760,2024-03-18 00:00:00,1061,Printer,East,5,83.18,Office,415.90000000000003
5008,2025-06-11 00:00:00,1281,Mouse,West,3,112.09,Accessories,336.27
3091,2024-11-08 00:00:00,1285,Headphones,East,1,554.79,Accessories,554.79
5132,2024-04-16 00:00:00,1042,Monitor,West,1,546.26,Electronics,546.26
4600,2024-03-06 00:00:00,1051,Speaker,West,1,362.76,Accessories,362.76
852,2025-01-20 00:00:00,1133,Keyboard,South,5,193.23,Accessories,966.15
6913,2024-12-21 00:00:00,1081,Tablet,East,4,708.49,Electronics,2833.96
6309,2025-05-12 00:00:00,1259,Keyboard,South,2,24.93,Accessories,49.86
1365,2024-11-13 00:00:00,1053,Mouse,West,2,374.33,Accessories,748.66
4940,2025-04-08 00:00:00,1168,Webcam,West,3,262.68,Electronics,788.04
4785,2025-05-06 00:00:00,1024,Printer,North,2,790.67,Office,1581.34
892,2025-01-05 00:00:00,1205,Webcam,South,1,493.59,Electronics,493.59
5013,2024-03-05 00:00:00,1051,Monitor,North,2,407.53,Electronics,815.06
4031,2024-12-15 00:00:00,1156,Headphones,North,5,394.08,Accessories,1970.3999999999999
1716,2025-05-23 00:00:00,1054,Printer,South,4,118.94,Office,475.76
6720,2025-02-05 00:00:00,1018,Laptop,East,2,125.05,Electronics,250.1
5015,2024-09-29 00:00:00,1186,Keyboard,East,3,409.93,Accessories,1229.79
6218,2025-05-17 00:00:00,1001,Printer,South,3,788.58,Office,2365.7400000000002
2721,2024-08-23 00:00:00,1120,Webcam,South,5,752.16,Electronics,3760.7999999999997
3962,2025-03-20 00:00:00,1104,Headphones,East,1,440.07,Accessories,440.07
2148,2025-01-17 00:00:00,1081,Monitor,North,3,542.53,Electronics,1627.59
7763,2025-02-20 00:00:00,1247,Printer,North,5,83.1,Office,415.5
5785,2024-02-21 00:00:00,1026,Monitor,West,1,193.23,Electronics,193.23
3914,2025-06-13 00:00:00,1145,Mouse,East,4,,Accessories,1974.16
336,2024-03-09 00:00:00,1132,Webcam,East,4,717.06,Electronics,2868.24
3207,2024-02-23 00:00:00,1043,Monitor,West,2,487.47,Electronics,974.94
1122,2025-03-07 00:00:00,1233,Monitor,West,4,53.46,Electronics,213.84
4403,2024-03-19 00:00:00,1084,Keyboard,East,2,610.86,Accessories,1221.72
2089,2024-06-30 00:00:00,1179,Keyboard,South,5,441.57,Accessories,2207.85
7386,2025-04-08 00:00:00,1032,Tablet,North,1,107.03,Electronics,107.03
2314,2024-10-02 00:00:00,1204,Speaker,South,1,579.66,Accessories,579.66
7634,2024-12-31 00:00:00,1042,Keyboard,East,5,391.12,Accessories,1955.6
1790,2025-04-07 00:00:00,1046,Laptop,West,5,198.93,Electronics,994.6500000000001
147,2025-01-20 00:00:00,1259,Laptop,South,4,591.08,Electronics,2364.32
5895,05/01/2025,1074,Keyboard,East,4,,Accessories,178.32
2785,2025-06-11 00:00:00,1199,Printer,South,1,739.1,Office,739.1
920,2024-04-05 00:00:00,1055,Monitor,East,2,428.9,Electronics,857.8
6677,2024-08-27 00:00:00,1270,Keyboard,East,3,339.24,Accessories,1017.72
2580,2024-10-13 00:00:00,1007,Headphones,North,3,375.48,Accessories,1126.44
5002,2025-04-26 00:00:00,1268,Webcam,South,2,301.33,Electronics,602.66
3613,02/08/2024,1156,Webcam,North,5,305.07,Electronics,1525.35
7848,2025-06-11 00:00:00,1287,Speaker,West,5,426.12,Accessories,2130.6
3802,2024-03-12 00:00:00,1141,Laptop,West,4,513.21,Electronics,2052.84
307,2024-07-14 00:00:00,1150,Webcam,South,3,625.68,Electronics,1877.04
1250,2024-01-22 00:00:00,1070,Speaker,East,3,44.18,Accessories,132.54
2851,2024-10-03 00:00:00,1115,Monitor,East,3,663.27,Electronics,1989.81
5652,2024-06-06 00:00:00,1289,Mouse,West,5,93.56,Accessories,467.8
6615,2024-03-05 00:00:00,1112,Monitor,West,4,330.62,Electronics,1322.48
7672,2024-04-21 00:00:00,1298,Webcam,West,1,29.57,Electronics,29.57
4397,2024-11-29 00:00:00,1192,Speaker,North,1,210.43,Accessories,210.43
5247,2024-04-28 00:00:00,1231,Monitor,East,2,472.42,Electronics,944.84
5246,2024-12-29 00:00:00,1112,Charger,West,1,706.97,Accessories,706.97
4433,2025-04-22 00:00:00,1247,Headphones,North,4,182.39,Accessories,729.56
3023,2025-04-24 00:00:00,1146,Keyboard,South,2,37.87,Accessories,75.74
7674,2025-01-17 00:00:00,1288,Webcam,West,2,772.24,Electronics,1544.48
3302,2025-01-23 00:00:00,1041,Monitor,East,2,296.37,Electronics,592.74
6588,2024-11-05 00:00:00,1123,Webcam,West,3,734.79,Electronics,2204.37
6240,2024-12-27 00:00:00,1214,Laptop,North,3,525.38,Electronics,1576.1399999999999
2237,2024-06-24 00:00:00,1171,Keyboard,West,5,368.81,Accessories,1844.05
711,2024-01-04 00:00:00,1297,Keyboard,East,4,486.85,Accessories,1947.4
5434,2024-08-02 00:00:00,1022,Charger,West,4,236.38,Accessories,945.52
5150,2024-02-18 00:00:00,1209,Mouse,West,2,497.78,Accessories,995.56
5959,2025-05-25 00:00:00,1284,Charger,South,1,451.93,Accessories,451.93
4598,2024-04-27 00:00:00,1290,Printer,East,4,696.73,Office,2786.92
6023,2024-03-13 00:00:00,1282,Printer,East,2,80.73,Office,161.46
2734,2024-06-10 00:00:00,1082,Keyboard,West,3,656.55,Accessories,1969.6499999999999
3231,2024-12-31 00:00:00,1037,Laptop,North,4,405.29,Electronics,1621.16
6453,2025-05-26 00:00:00,1114,Printer,West,2,30.46,Office,60.92
790,2025-02-14 00:00:00,1127,Mouse,North,5,404.87,Accessories,2024.35
4553,2025-02-11 00:00:00,1011,Mouse,East,3,670.32,Accessories,2010.96
2951,2024-10-29 00:00:00,1035,Laptop,North,1,675.42,Electronics,675.42
1013,2025-05-21 00:00:00,1285,Monitor,North,3,786.23,Electronics,2358.69
6962,2024-05-12 00:00:00,1092,Tablet,South,2,702.54,Electronics,1405.08
3611,2024-06-03 00:00:00,1201,Keyboard,West,3,143.28,Accessories,429.84000000000003
7871,2025-05-04 00:00:00,1102,Webcam,West,4,439.22,Electronics,1756.88
2113,2025-01-05 00:00:00,1114,Printer,South,3,307.46,Office,922.3799999999999
5735,2024-12-20 00:00:00,1240,Laptop,East,3,690.31,Electronics,2070.93
3818,2025-05-07 00:00:00,1030,Monitor,North,2,113.42,Electronics,226.84
7255,2024-03-24 00:00:00,1047,Printer,East,2,12.76,Office,25.52
7559,2024-08-08 00:00:00,1077,Headphones,South,1,768.72,Accessories,768.72
6308,2024-06-20 00:00:00,1032,Mouse,South,1,591.93,Accessories,591.93
1588,2024-05-20 00:00:00,1005,Webcam,North,5,,Electronics,1752.1000000000001
3164,2024-04-17 00:00:00,1091,Charger,East,5,645.38,Accessories,3226.9
1442,2024-03-06 00:00:00,1230,Keyboard,West,1,133.31,Accessories,133.31
1614,2024-03-24 00:00:00,1105,Webcam,North,2,231.68,Electronics,463.36
1604,2024-09-19 00:00:00,1262,Tablet,South,4,425.94,Electronics,1703.76
3117,2024-01-19 00:00:00,1145,Tablet,North,3,93.39,Electronics,280.17
7630,2025-02-16 00:00:00,1242,Webcam,West,3,317.33,Electronics,951.99
3680,2025-03-21 00:00:00,1011,Keyboard,North,3,308.26,Accessories,924.78
3451,2024-04-01 00:00:00,1195,Keyboard,East,2,721.34,Accessories,1442.68
317,2024-04-26 00:00:00,1257,Printer,South,3,245.45,Office,736.3499999999999
5477,2025-06-22 00:00:00,1096,Monitor,West,4,319.65,Electronics,1278.6
2998,2025-02-23 00:00:00,1284,Speaker,North,3,187.85,Accessories,563.55
6169,2024-03-12 00:00:00,1043,Laptop,South,2,28.68,Electronics,57.36
5017,2025-01-25 00:00:00,1013,Mouse,East,2,784.21,Accessories,1568.42
2250,2024-07-09 00:00:00,1170,Mouse,East,3,719.96,Accessories,2159.88
3226,2024-05-30 00:00:00,1027,Webcam,South,5,278.58,Electronics,1392.8999999999999
3706,2025-03-03 00:00:00,1058,Webcam,South,5,164.14,Electronics,820.6999999999999
2856,2024-07-28 00:00:00,1147,Monitor,West,5,464.16,Electronics,2320.8
5194,2024-10-30 00:00:00,1256,Mouse,North,2,589.13,Accessories,1178.26
4568,2024-06-19 00:00:00,1054,Keyboard,West,1,198.63,Accessories,198.63
331,2024-06-02 00:00:00,1023,Printer,North,3,37.12,Office,111.35999999999999
4076,2024-09-04 00:00:00,1148,Monitor,North,5,578.16,Electronics,2890.7999999999997
1674,2024-05-28 00:00:00,1145,Tablet,West,2,281.3,Electronics,562.6
7624,2024-03-09 00:00:00,1018,Mouse,North,3,647.46,Accessories,1942.38
3579,2024-04-02 00:00:00,1188,Tablet,North,3,597.42,Electronics,1792.2599999999998
7371,2025-04-27 00:00:00,1000,Keyboard,North,4,429.4,Accessories,1717.6
1499,2024-06-26 00:00:00,1188,Monitor,West,4,157.83,Electronics,631.32
33,2024-08-31 00:00:00,1160,Keyboard,South,4,797.95,Accessories,3191.8
7576,2024-03-31 00:00:00,1016,Monitor,South,1,763.17,Electronics,763.17
5291,2024-09-02 00:00:00,1028,Charger,South,4,85.87,Accessories,343.48
1139,2025-05-07 00:00:00,1012,Charger,West,5,574.09,Accessories,2870.4500000000003
5388,2025-02-24 00:00:00,1160,Mouse,South,3,115.54,Accessories,346.62
5829,06/06/2025,1076,Webcam,East,4,286.77,Electronics,1147.08
6204,2024-05-08 00:00:00,1250,Charger,North,3,345.66,Accessories,1036.98
4875,2024-01-01 00:00:00,1084,Webcam,West,5,734.82,Electronics,3674.1000000000004
4801,2025-06-01 00:00:00,1174,Mouse,East,2,204.86,Accessories,409.72
1439,2024-05-09 00:00:00,1094,Mouse,North,5,657.1,Accessories,3285.5
7317,2024-02-26 00:00:00,1049,Monitor,East,5,727.24,Electronics,3636.2
5781,2024-08-01 00:00:00,1096,Monitor,West,3,589.25,Electronics,1767.75
4840,2024-05-02 00:00:00,1194,Monitor,North,3,785.72,Electronics,2357.16
1477,2024-04-28 00:00:00,1239,Headphones,South,5,,Accessories,1375.8500000000001
7424,2024-08-16 00:00:00,1289,Monitor,West,4,482.73,Electronics,1930.92
664,28/01/2024,1290,Laptop,North,4,117.38,Electronics,469.52
3909,2024-04-21 00:00:00,1009,Charger,East,3,689.86,Accessories,2069.58
1011,2024-08-31 00:00:00,1075,Mouse,North,2,782.09,Accessories,1564.18
1334,2024-08-01 00:00:00,1261,Speaker,West,1,319.13,Accessories,319.13
5012,2025-06-21 00:00:00,1125,Monitor,East,3,208.86,Electronics,626.58
4908,2024-11-20 00:00:00,1081,Charger,North,4,50.3,Accessories,201.2
2584,2024-12-14 00:00:00,1017,Webcam,South,4,181.75,Electronics,727.0
1142,2024-04-16 00:00:00,1292,Charger,East,5,636.39,Accessories,3181.95
3944,2024-07-09 00:00:00,1062,Speaker,North,4,33.16,Accessories,132.64
3337,2024-08-21 00:00:00,1008,Charger,West,4,675.23,Accessories,2700.92
6530,2024-10-16 00:00:00,1183,Printer,West,3,328.08,Office,984.24
2050,2024-10-29 00:00:00,1229,Charger,East,5,748.74,Accessories,3743.7
5380,2024-12-27 00:00:00,1085,Speaker,South,4,289.23,Accessories,1156.92
